0,1,2,3,4,5,6
0.0,0.0362349072971407,0.0,0.1394664528197586,0.0247771600819716,0.0,0.0
0.0362349072971407,0.0,0.067629908716022,0.0007638838535944,0.2760570650961951,0.0,0.0
0.0,0.067629908716022,0.0,0.0,0.0,0.246495571414607,0.2264274681939651
0.1394664528197586,0.0007638838535944,0.0,0.0,0.002812440702981,0.0,0.0
0.0247771600819716,0.2760570650961951,0.0,0.002812440702981,0.0,0.0031016329129038,0.0
0.0,0.0,0.246495571414607,0.0,0.0031016329129037,0.0,0.0047126164282039
0.0,0.0,0.2264274681939651,0.0,0.0,0.0047126164282039,0.0
